engine,case_id,scope,axis,scheme,slip_per_side_bp,status,shares,buy_px,sell_px,buy_fee,sell_fee,stamp_fee,net_pnl,net_return,production_replay,full_replay_status,full_strategy_nav,full_strategy_return,max_drawdown,strategy_rank,strategy_rank_delta,pnl_delta,return_delta_bp
v7,600007.SH_20260916_884_trial,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,10,PRICE_PAIR_ONLY_NOT_EXECUTED_EXIT,10100,19.779760229110714,19.90008007621765,199.77557831401822,200.9908087697983,0.0,814.4640686962521,0.004072822239558399,DATA_GAP,DATA_GAP,,,,,,-400.7663870837714,-20.101558002791688
v7,600007.SH_20260916_884_trial,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,20,PRICE_PAIR_ONLY_NOT_EXECUTED_EXIT,10100,19.7995202293396,19.880160076141358,199.97515431632996,200.78961676902773,0.0,413.69768161239335,0.0020666787263052978,DATA_GAP,DATA_GAP,,,,,,-801.5327741676301,-40.16299313532271
v7,600007.SH_20260916_884_trial,local event sensitivity not strategy claim,fee,BILATERAL_10BP,0,PRICE_PAIR_ONLY_NOT_EXECUTED_EXIT,10100,19.760000228881836,19.920000076293945,199.57600231170656,201.19200077056885,0.0,1215.2304557800235,0.006082978039837568,DATA_GAP,DATA_GAP,,,,,,0.0,0.0
v7,600007.SH_20260916_884_trial,local event sensitivity not strategy claim,fee,REPLACE_COMMISSION_3BP_MIN5_STAMP_SELL5BP,0,PRICE_PAIR_ONLY_NOT_EXECUTED_EXIT,10100,19.760000228881836,19.920000076293945,59.872800693511955,60.35760023117065,100.59600038528443,1395.1720575523505,0.006988583874350406,DATA_GAP,DATA_GAP,,,,,,179.94160177232698,9.056058345128376
v7,600007.SH_20260916_884_four,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260916_884_four,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,5,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260916_884_four,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,10,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260916_884_four,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,20,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260916_884_four,local event sensitivity not strategy claim,fee,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260916_884_four,local event sensitivity not strategy claim,fee,REPLACE_COMMISSION_3BP_MIN5_STAMP_SELL5BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260916_884_six,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260916_884_six,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,5,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260916_884_six,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,10,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260916_884_six,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,20,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260916_884_six,local event sensitivity not strategy claim,fee,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260916_884_six,local event sensitivity not strategy claim,fee,REPLACE_COMMISSION_3BP_MIN5_STAMP_SELL5BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260916_884_eight,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260916_884_eight,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,5,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260916_884_eight,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,10,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260916_884_eight,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,20,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260916_884_eight,local event sensitivity not strategy claim,fee,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260916_884_eight,local event sensitivity not strategy claim,fee,REPLACE_COMMISSION_3BP_MIN5_STAMP_SELL5BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260916_885_trial,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,0,PRICE_PAIR_ONLY_NOT_EXECUTED_EXIT,10100,19.75,19.920000076293945,199.475,201.19200077056885,0.0,1316.3337697982788,0.0065923988020916485,DATA_GAP,DATA_GAP,,,,,,0.0,0.0
v7,600007.SH_20260916_885_trial,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,5,PRICE_PAIR_ONLY_NOT_EXECUTED_EXIT,10100,19.759874999999997,19.9100400762558,199.5747375,201.09140477018357,0.0,1116.0011279134196,0.00558630944796682,DATA_GAP,DATA_GAP,,,,,,-200.33264188485919,-10.060893541248284
v7,600007.SH_20260916_885_trial,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,10,PRICE_PAIR_ONLY_NOT_EXECUTED_EXIT,10100,19.76975,19.90008007621765,199.67447499999997,200.9908087697983,0.0,915.6684860285022,0.0045812251781115546,DATA_GAP,DATA_GAP,,,,,,-400.6652837697766,-20.11173623980094
v7,600007.SH_20260916_885_trial,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,20,PRICE_PAIR_ONLY_NOT_EXECUTED_EXIT,10100,19.7895,19.880160076141358,199.87395,200.78961676902773,0.0,515.0032022586674,0.002574065872741907,DATA_GAP,DATA_GAP,,,,,,-801.3305675396114,-40.183329293497415
v7,600007.SH_20260916_885_trial,local event sensitivity not strategy claim,fee,BILATERAL_10BP,0,PRICE_PAIR_ONLY_NOT_EXECUTED_EXIT,10100,19.75,19.920000076293945,199.475,201.19200077056885,0.0,1316.3337697982788,0.0065923988020916485,DATA_GAP,DATA_GAP,,,,,,0.0,0.0
v7,600007.SH_20260916_885_trial,local event sensitivity not strategy claim,fee,REPLACE_COMMISSION_3BP_MIN5_STAMP_SELL5BP,0,PRICE_PAIR_ONLY_NOT_EXECUTED_EXIT,10100,19.75,19.920000076293945,59.842499999999994,60.35760023117065,100.59600038528443,1496.2046699523926,0.007498463181699169,DATA_GAP,DATA_GAP,,,,,,179.87090015411377,9.060643796075206
v7,600007.SH_20260916_885_four,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260916_885_four,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,5,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260916_885_four,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,10,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260916_885_four,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,20,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260916_885_four,local event sensitivity not strategy claim,fee,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260916_885_four,local event sensitivity not strategy claim,fee,REPLACE_COMMISSION_3BP_MIN5_STAMP_SELL5BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260916_885_six,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260916_885_six,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,5,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260916_885_six,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,10,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260916_885_six,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,20,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260916_885_six,local event sensitivity not strategy claim,fee,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260916_885_six,local event sensitivity not strategy claim,fee,REPLACE_COMMISSION_3BP_MIN5_STAMP_SELL5BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260916_885_eight,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260916_885_eight,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,5,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260916_885_eight,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,10,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260916_885_eight,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,20,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260916_885_eight,local event sensitivity not strategy claim,fee,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260916_885_eight,local event sensitivity not strategy claim,fee,REPLACE_COMMISSION_3BP_MIN5_STAMP_SELL5BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260916_894_trial,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,0,PRICE_PAIR_ONLY_NOT_EXECUTED_EXIT,10100,19.770000457763672,19.920000076293945,199.6770046234131,201.19200077056885,0.0,1114.1271417617972,0.00557407263662276,DATA_GAP,DATA_GAP,,,,,,0.0,0.0
v7,600007.SH_20260916_894_trial,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,5,PRICE_PAIR_ONLY_NOT_EXECUTED_EXIT,10100,19.779885457992552,19.9100400762558,199.77684312572478,201.09140477018357,0.0,913.693396562885,0.0045690010997545966,DATA_GAP,DATA_GAP,,,,,,-200.43374519891222,-10.050715368681633
v7,600007.SH_20260916_894_trial,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,10,PRICE_PAIR_ONLY_NOT_EXECUTED_EXIT,10100,19.789770458221433,19.90008007621765,199.8766816280365,200.9908087697983,0.0,713.2596513639728,0.003564933630355833,DATA_GAP,DATA_GAP,,,,,,-400.86749039782444,-20.091390062669273
v7,600007.SH_20260916_894_trial,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,20,PRICE_PAIR_ONLY_NOT_EXECUTED_EXIT,10100,19.809540458679198,19.880160076141358,200.0763586326599,200.78961676902773,0.0,312.39216096614837,0.0015598048815864448,DATA_GAP,DATA_GAP,,,,,,-801.7349807956489,-40.142677550363146
v7,600007.SH_20260916_894_trial,local event sensitivity not strategy claim,fee,BILATERAL_10BP,0,PRICE_PAIR_ONLY_NOT_EXECUTED_EXIT,10100,19.770000457763672,19.920000076293945,199.6770046234131,201.19200077056885,0.0,1114.1271417617972,0.00557407263662276,DATA_GAP,DATA_GAP,,,,,,0.0,0.0
v7,600007.SH_20260916_894_trial,local event sensitivity not strategy claim,fee,REPLACE_COMMISSION_3BP_MIN5_STAMP_SELL5BP,0,PRICE_PAIR_ONLY_NOT_EXECUTED_EXIT,10100,19.770000457763672,19.920000076293945,59.90310138702392,60.35760023117065,100.59600038528443,1294.1394451522792,0.006479220389930938,DATA_GAP,DATA_GAP,,,,,,180.01230339048197,9.051477533081782
v7,600007.SH_20260916_894_four,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260916_894_four,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,5,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260916_894_four,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,10,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260916_894_four,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,20,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260916_894_four,local event sensitivity not strategy claim,fee,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260916_894_four,local event sensitivity not strategy claim,fee,REPLACE_COMMISSION_3BP_MIN5_STAMP_SELL5BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260916_894_six,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260916_894_six,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,5,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260916_894_six,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,10,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260916_894_six,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,20,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260916_894_six,local event sensitivity not strategy claim,fee,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260916_894_six,local event sensitivity not strategy claim,fee,REPLACE_COMMISSION_3BP_MIN5_STAMP_SELL5BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260916_894_eight,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260916_894_eight,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,5,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260916_894_eight,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,10,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260916_894_eight,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,20,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260916_894_eight,local event sensitivity not strategy claim,fee,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260916_894_eight,local event sensitivity not strategy claim,fee,REPLACE_COMMISSION_3BP_MIN5_STAMP_SELL5BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
Book,600007.SH_20260917_585_pending_chase,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
Book,600007.SH_20260917_585_pending_chase,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,5,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
Book,600007.SH_20260917_585_pending_chase,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,10,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
Book,600007.SH_20260917_585_pending_chase,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,20,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
Book,600007.SH_20260917_585_pending_chase,local event sensitivity not strategy claim,fee,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
Book,600007.SH_20260917_585_pending_chase,local event sensitivity not strategy claim,fee,REPLACE_COMMISSION_3BP_MIN5_STAMP_SELL5BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260917_884_trial,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,0,PRICE_PAIR_ONLY_NOT_EXECUTED_EXIT,10000,19.899999618530273,19.8799991607666,198.99999618530273,198.79999160766602,0.0,-597.8045654296875,-0.003001042057887853,DATA_GAP,DATA_GAP,,,,,,0.0,0.0
v7,600007.SH_20260917_884_trial,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,5,PRICE_PAIR_ONLY_NOT_EXECUTED_EXIT,10000,19.90994961833954,19.87005916118622,199.0994961833954,198.7005916118622,0.0,-796.7046593284467,-0.0039975427654761015,DATA_GAP,DATA_GAP,,,,,,-198.90009389875922,-9.965007075882484
v7,600007.SH_20260917_884_trial,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,10,PRICE_PAIR_ONLY_NOT_EXECUTED_EXIT,10000,19.9198996181488,19.860119161605834,199.198996181488,198.60119161605834,0.0,-995.604753227206,-0.004993047967861964,DATA_GAP,DATA_GAP,,,,,,-397.80018779751845,-19.920059099741106
v7,600007.SH_20260917_884_trial,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,20,PRICE_PAIR_ONLY_NOT_EXECUTED_EXIT,10000,19.939799617767335,19.84023916244507,199.39799617767335,198.4023916244507,0.0,-1393.4049410247826,-0.006981077818135818,DATA_GAP,DATA_GAP,,,,,,-795.6003755950951,-39.80035760247965
v7,600007.SH_20260917_884_trial,local event sensitivity not strategy claim,fee,BILATERAL_10BP,0,PRICE_PAIR_ONLY_NOT_EXECUTED_EXIT,10000,19.899999618530273,19.8799991607666,198.99999618530273,198.79999160766602,0.0,-597.8045654296875,-0.003001042057887853,DATA_GAP,DATA_GAP,,,,,,0.0,0.0
v7,600007.SH_20260917_884_trial,local event sensitivity not strategy claim,fee,REPLACE_COMMISSION_3BP_MIN5_STAMP_SELL5BP,0,PRICE_PAIR_ONLY_NOT_EXECUTED_EXIT,10000,19.899999618530273,19.8799991607666,59.69999885559081,59.6399974822998,99.39999580383301,-418.7445697784424,-0.0021036130256676597,DATA_GAP,DATA_GAP,,,,,,179.05999565124512,8.974290322201934
v7,600007.SH_20260917_884_four,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260917_884_four,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,5,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260917_884_four,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,10,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260917_884_four,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,20,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260917_884_four,local event sensitivity not strategy claim,fee,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260917_884_four,local event sensitivity not strategy claim,fee,REPLACE_COMMISSION_3BP_MIN5_STAMP_SELL5BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260917_884_six,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260917_884_six,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,5,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260917_884_six,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,10,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260917_884_six,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,20,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260917_884_six,local event sensitivity not strategy claim,fee,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260917_884_six,local event sensitivity not strategy claim,fee,REPLACE_COMMISSION_3BP_MIN5_STAMP_SELL5BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260917_884_eight,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260917_884_eight,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,5,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260917_884_eight,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,10,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260917_884_eight,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,20,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260917_884_eight,local event sensitivity not strategy claim,fee,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260917_884_eight,local event sensitivity not strategy claim,fee,REPLACE_COMMISSION_3BP_MIN5_STAMP_SELL5BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260917_885_trial,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,0,PRICE_PAIR_ONLY_NOT_EXECUTED_EXIT,10000,19.899999618530273,19.8799991607666,198.99999618530273,198.79999160766602,0.0,-597.8045654296875,-0.003001042057887853,DATA_GAP,DATA_GAP,,,,,,0.0,0.0
v7,600007.SH_20260917_885_trial,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,5,PRICE_PAIR_ONLY_NOT_EXECUTED_EXIT,10000,19.90994961833954,19.87005916118622,199.0994961833954,198.7005916118622,0.0,-796.7046593284467,-0.0039975427654761015,DATA_GAP,DATA_GAP,,,,,,-198.90009389875922,-9.965007075882484
v7,600007.SH_20260917_885_trial,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,10,PRICE_PAIR_ONLY_NOT_EXECUTED_EXIT,10000,19.9198996181488,19.860119161605834,199.198996181488,198.60119161605834,0.0,-995.604753227206,-0.004993047967861964,DATA_GAP,DATA_GAP,,,,,,-397.80018779751845,-19.920059099741106
v7,600007.SH_20260917_885_trial,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,20,PRICE_PAIR_ONLY_NOT_EXECUTED_EXIT,10000,19.939799617767335,19.84023916244507,199.39799617767335,198.4023916244507,0.0,-1393.4049410247826,-0.006981077818135818,DATA_GAP,DATA_GAP,,,,,,-795.6003755950951,-39.80035760247965
v7,600007.SH_20260917_885_trial,local event sensitivity not strategy claim,fee,BILATERAL_10BP,0,PRICE_PAIR_ONLY_NOT_EXECUTED_EXIT,10000,19.899999618530273,19.8799991607666,198.99999618530273,198.79999160766602,0.0,-597.8045654296875,-0.003001042057887853,DATA_GAP,DATA_GAP,,,,,,0.0,0.0
v7,600007.SH_20260917_885_trial,local event sensitivity not strategy claim,fee,REPLACE_COMMISSION_3BP_MIN5_STAMP_SELL5BP,0,PRICE_PAIR_ONLY_NOT_EXECUTED_EXIT,10000,19.899999618530273,19.8799991607666,59.69999885559081,59.6399974822998,99.39999580383301,-418.7445697784424,-0.0021036130256676597,DATA_GAP,DATA_GAP,,,,,,179.05999565124512,8.974290322201934
v7,600007.SH_20260917_885_four,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260917_885_four,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,5,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260917_885_four,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,10,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260917_885_four,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,20,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260917_885_four,local event sensitivity not strategy claim,fee,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260917_885_four,local event sensitivity not strategy claim,fee,REPLACE_COMMISSION_3BP_MIN5_STAMP_SELL5BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260917_885_six,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260917_885_six,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,5,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260917_885_six,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,10,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260917_885_six,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,20,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260917_885_six,local event sensitivity not strategy claim,fee,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260917_885_six,local event sensitivity not strategy claim,fee,REPLACE_COMMISSION_3BP_MIN5_STAMP_SELL5BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260917_885_eight,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260917_885_eight,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,5,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260917_885_eight,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,10,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260917_885_eight,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,20,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260917_885_eight,local event sensitivity not strategy claim,fee,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260917_885_eight,local event sensitivity not strategy claim,fee,REPLACE_COMMISSION_3BP_MIN5_STAMP_SELL5BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
